      a          H  rho/3H^2 -1   P_f/E_f    K_f/E_f    G_f/E_f            mean_fields            rms_fields
  64.22052  0.227E-07 -0.158E-08  0.709      0.218      0.732E-01 -0.233E-01  0.623E-04  0.312E-02  0.104E-02
  64.24303  0.227E-07 -0.154E-08  0.704      0.223      0.731E-01 -0.234E-01  0.724E-04  0.311E-02  0.102E-02
  64.26554  0.227E-07 -0.151E-08  0.696      0.230      0.732E-01 -0.233E-01  0.699E-04  0.311E-02  0.101E-02
  64.28807  0.227E-07 -0.151E-08  0.691      0.236      0.735E-01 -0.233E-01  0.562E-04  0.310E-02  0.102E-02
  64.31060  0.227E-07 -0.154E-08  0.687      0.240      0.738E-01 -0.232E-01  0.342E-04  0.308E-02  0.103E-02
  64.33315  0.226E-07 -0.154E-08  0.679      0.247      0.740E-01 -0.230E-01  0.824E-05  0.305E-02  0.105E-02
  64.35570  0.226E-07 -0.150E-08  0.666      0.260      0.741E-01 -0.229E-01 -0.171E-04  0.303E-02  0.106E-02
  64.37826  0.226E-07 -0.140E-08  0.643      0.282      0.741E-01 -0.227E-01 -0.376E-04  0.299E-02  0.106E-02
  64.40083  0.226E-07 -0.129E-08  0.615      0.311      0.740E-01 -0.224E-01 -0.503E-04  0.295E-02  0.105E-02
  64.42341  0.226E-07 -0.118E-08  0.585      0.341      0.739E-01 -0.221E-01 -0.537E-04  0.291E-02  0.104E-02
  64.44599  0.226E-07 -0.109E-08  0.557      0.370      0.737E-01 -0.218E-01 -0.479E-04  0.286E-02  0.104E-02
  64.46859  0.226E-07 -0.102E-08  0.530      0.397      0.736E-01 -0.214E-01 -0.345E-04  0.280E-02  0.105E-02
  64.49118  0.226E-07 -0.939E-09  0.503      0.424      0.735E-01 -0.211E-01 -0.161E-04  0.275E-02  0.106E-02
  64.51379  0.226E-07 -0.851E-09  0.475      0.452      0.734E-01 -0.207E-01  0.441E-05  0.269E-02  0.107E-02
  64.53639  0.226E-07 -0.754E-09  0.444      0.483      0.733E-01 -0.202E-01  0.239E-04  0.262E-02  0.108E-02
  64.55901  0.226E-07 -0.658E-09  0.411      0.515      0.735E-01 -0.197E-01  0.397E-04  0.256E-02  0.109E-02
  64.58162  0.225E-07 -0.570E-09  0.378      0.548      0.739E-01 -0.193E-01  0.502E-04  0.250E-02  0.109E-02
  64.60424  0.225E-07 -0.493E-09  0.347      0.579      0.744E-01 -0.187E-01  0.545E-04  0.243E-02  0.110E-02
  64.62685  0.225E-07 -0.428E-09  0.317      0.608      0.750E-01 -0.182E-01  0.524E-04  0.237E-02  0.111E-02
  64.64947  0.225E-07 -0.372E-09  0.290      0.635      0.756E-01 -0.176E-01  0.447E-04  0.230E-02  0.112E-02
  64.67209  0.225E-07 -0.321E-09  0.264      0.660      0.762E-01 -0.171E-01  0.326E-04  0.224E-02  0.113E-02
  64.69471  0.225E-07 -0.275E-09  0.239      0.685      0.767E-01 -0.165E-01  0.175E-04  0.218E-02  0.115E-02
  64.71733  0.224E-07 -0.236E-09  0.214      0.708      0.772E-01 -0.158E-01  0.102E-05  0.213E-02  0.116E-02
  64.73994  0.224E-07 -0.203E-09  0.191      0.731      0.777E-01 -0.152E-01 -0.154E-04  0.208E-02  0.117E-02
  64.76256  0.224E-07 -0.172E-09  0.170      0.752      0.784E-01 -0.146E-01 -0.307E-04  0.203E-02  0.118E-02
  64.78517  0.224E-07 -0.143E-09  0.150      0.771      0.794E-01 -0.139E-01 -0.440E-04  0.198E-02  0.120E-02
  64.80778  0.224E-07 -0.122E-09  0.132      0.787      0.807E-01 -0.133E-01 -0.546E-04  0.194E-02  0.122E-02
  64.83038  0.224E-07 -0.106E-09  0.116      0.802      0.824E-01 -0.126E-01 -0.624E-04  0.190E-02  0.124E-02
  64.85298  0.223E-07 -0.940E-10  0.102      0.814      0.844E-01 -0.119E-01 -0.673E-04  0.187E-02  0.127E-02
  64.87558  0.223E-07 -0.874E-10  0.888E-01  0.825      0.866E-01 -0.112E-01 -0.694E-04  0.184E-02  0.130E-02
  64.89817  0.223E-07 -0.823E-10  0.772E-01  0.834      0.889E-01 -0.105E-01 -0.691E-04  0.182E-02  0.133E-02
  64.92076  0.223E-07 -0.728E-10  0.666E-01  0.842      0.912E-01 -0.978E-02 -0.667E-04  0.179E-02  0.137E-02
  64.94334  0.223E-07 -0.640E-10  0.569E-01  0.850      0.933E-01 -0.906E-02 -0.626E-04  0.177E-02  0.140E-02
  64.96592  0.222E-07 -0.596E-10  0.480E-01  0.857      0.951E-01 -0.834E-02 -0.571E-04  0.176E-02  0.143E-02
  64.98849  0.222E-07 -0.547E-10  0.400E-01  0.863      0.967E-01 -0.762E-02 -0.507E-04  0.174E-02  0.146E-02
  65.01106  0.222E-07 -0.487E-10  0.328E-01  0.869      0.979E-01 -0.688E-02 -0.436E-04  0.173E-02  0.148E-02
  65.03362  0.222E-07 -0.471E-10  0.265E-01  0.875      0.988E-01 -0.615E-02 -0.360E-04  0.172E-02  0.151E-02
  65.05618  0.222E-07 -0.467E-10  0.210E-01  0.880      0.994E-01 -0.541E-02 -0.282E-04  0.171E-02  0.154E-02
  65.07873  0.221E-07 -0.421E-10  0.162E-01  0.884      0.999E-01 -0.467E-02 -0.203E-04  0.170E-02  0.156E-02
  65.10127  0.221E-07 -0.376E-10  0.121E-01  0.888      0.100     -0.393E-02 -0.124E-04  0.168E-02  0.159E-02
  65.12381  0.221E-07 -0.366E-10  0.879E-02  0.890      0.101     -0.318E-02 -0.449E-05  0.167E-02  0.162E-02
  65.14634  0.221E-07 -0.358E-10  0.619E-02  0.893      0.101     -0.244E-02  0.337E-05  0.166E-02  0.166E-02
  65.16887  0.220E-07 -0.339E-10  0.438E-02  0.894      0.102     -0.169E-02  0.112E-04  0.165E-02  0.169E-02
  65.19139  0.220E-07 -0.331E-10  0.345E-02  0.894      0.102     -0.941E-03  0.190E-04  0.164E-02  0.173E-02
  65.21390  0.220E-07 -0.328E-10  0.350E-02  0.894      0.103     -0.194E-03  0.267E-04  0.162E-02  0.177E-02
  65.23641  0.220E-07 -0.321E-10  0.463E-02  0.892      0.103      0.552E-03  0.344E-04  0.161E-02  0.180E-02
  65.25891  0.220E-07 -0.318E-10  0.696E-02  0.889      0.104      0.130E-02  0.421E-04  0.160E-02  0.184E-02
  65.28141  0.219E-07 -0.322E-10  0.106E-01  0.885      0.104      0.204E-02  0.497E-04  0.160E-02  0.187E-02
  65.30390  0.219E-07 -0.329E-10  0.156E-01  0.880      0.104      0.278E-02  0.572E-04  0.159E-02  0.190E-02
  65.32638  0.219E-07 -0.340E-10  0.219E-01  0.874      0.104      0.352E-02  0.644E-04  0.159E-02  0.192E-02
  65.34886  0.219E-07 -0.353E-10  0.295E-01  0.867      0.104      0.425E-02  0.713E-04  0.159E-02  0.194E-02
  65.37133  0.219E-07 -0.372E-10  0.381E-01  0.859      0.103      0.497E-02  0.775E-04  0.160E-02  0.194E-02
  65.39380  0.218E-07 -0.395E-10  0.474E-01  0.850      0.102      0.569E-02  0.829E-04  0.161E-02  0.193E-02
  65.41626  0.218E-07 -0.424E-10  0.570E-01  0.842      0.101      0.641E-02  0.872E-04  0.163E-02  0.191E-02
  65.43872  0.218E-07 -0.457E-10  0.662E-01  0.834      0.100      0.711E-02  0.899E-04  0.166E-02  0.187E-02
  65.46117  0.218E-07 -0.496E-10  0.745E-01  0.827      0.987E-01  0.781E-02  0.909E-04  0.170E-02  0.181E-02
  65.48362  0.218E-07 -0.543E-10  0.813E-01  0.821      0.974E-01  0.850E-02  0.897E-04  0.175E-02  0.173E-02
  65.50607  0.217E-07 -0.599E-10  0.864E-01  0.818      0.961E-01  0.918E-02  0.859E-04  0.180E-02  0.164E-02
  65.52851  0.217E-07 -0.662E-10  0.899E-01  0.815      0.949E-01  0.986E-02  0.795E-04  0.186E-02  0.154E-02
  65.55094  0.217E-07 -0.732E-10  0.924E-01  0.814      0.940E-01  0.105E-01  0.701E-04  0.193E-02  0.143E-02
  65.57338  0.217E-07 -0.812E-10  0.952E-01  0.811      0.934E-01  0.112E-01  0.580E-04  0.200E-02  0.132E-02
  65.59580  0.217E-07 -0.910E-10  0.100      0.806      0.934E-01  0.118E-01  0.434E-04  0.207E-02  0.123E-02
  65.61823  0.216E-07 -0.104E-09  0.110      0.796      0.939E-01  0.125E-01  0.267E-04  0.215E-02  0.116E-02
  65.64065  0.216E-07 -0.121E-09  0.126      0.780      0.949E-01  0.131E-01  0.869E-05  0.223E-02  0.114E-02
  65.66307  0.216E-07 -0.144E-09  0.149      0.755      0.963E-01  0.137E-01 -0.951E-05  0.231E-02  0.115E-02
  65.68548  0.216E-07 -0.174E-09  0.179      0.723      0.980E-01  0.143E-01 -0.267E-04  0.238E-02  0.119E-02
  65.70789  0.216E-07 -0.211E-09  0.214      0.687      0.996E-01  0.149E-01 -0.414E-04  0.246E-02  0.125E-02
  65.73030  0.216E-07 -0.255E-09  0.249      0.650      0.101      0.155E-01 -0.523E-04  0.253E-02  0.130E-02
  65.75271  0.215E-07 -0.301E-09  0.282      0.616      0.102      0.160E-01 -0.581E-04  0.260E-02  0.133E-02
  65.77513  0.215E-07 -0.346E-09  0.308      0.590      0.102      0.166E-01 -0.579E-04  0.267E-02  0.133E-02
  65.79754  0.215E-07 -0.386E-09  0.327      0.572      0.102      0.171E-01 -0.513E-04  0.274E-02  0.131E-02
  65.81995  0.215E-07 -0.423E-09  0.340      0.559      0.101      0.176E-01 -0.385E-04  0.280E-02  0.126E-02
  65.84237  0.215E-07 -0.464E-09  0.352      0.547      0.100      0.181E-01 -0.207E-04  0.287E-02  0.120E-02
  65.86478  0.215E-07 -0.519E-09  0.369      0.531      0.995E-01  0.185E-01  0.356E-06  0.293E-02  0.115E-02
  65.88720  0.215E-07 -0.597E-09  0.395      0.506      0.988E-01  0.189E-01  0.221E-04  0.300E-02  0.112E-02
  65.90963  0.215E-07 -0.699E-09  0.429      0.472      0.984E-01  0.193E-01  0.418E-04  0.306E-02  0.112E-02
  65.93205  0.214E-07 -0.814E-09  0.468      0.434      0.982E-01  0.197E-01  0.565E-04  0.311E-02  0.113E-02
  65.95448  0.214E-07 -0.925E-09  0.506      0.396      0.984E-01  0.201E-01  0.639E-04  0.316E-02  0.115E-02
  65.97692  0.214E-07 -0.101E-08  0.536      0.365      0.986E-01  0.204E-01  0.625E-04  0.321E-02  0.117E-02
  65.99936  0.214E-07 -0.108E-08  0.558      0.343      0.990E-01  0.207E-01  0.521E-04  0.325E-02  0.117E-02
  66.02181  0.214E-07 -0.113E-08  0.572      0.328      0.992E-01  0.209E-01  0.340E-04  0.329E-02  0.115E-02
  66.04427  0.214E-07 -0.118E-08  0.585      0.316      0.993E-01  0.212E-01  0.108E-04  0.332E-02  0.113E-02
  66.06673  0.214E-07 -0.126E-08  0.599      0.302      0.990E-01  0.214E-01 -0.140E-04  0.335E-02  0.112E-02
  66.08920  0.214E-07 -0.136E-08  0.617      0.285      0.985E-01  0.215E-01 -0.361E-04  0.338E-02  0.112E-02
  66.11168  0.214E-07 -0.146E-08  0.635      0.267      0.978E-01  0.216E-01 -0.518E-04  0.340E-02  0.112E-02
  66.13417  0.214E-07 -0.152E-08  0.649      0.254      0.972E-01  0.217E-01 -0.582E-04  0.341E-02  0.112E-02
  66.15666  0.214E-07 -0.155E-08  0.655      0.249      0.968E-01  0.218E-01 -0.539E-04  0.342E-02  0.112E-02
  66.17917  0.214E-07 -0.154E-08  0.653      0.250      0.967E-01  0.218E-01 -0.393E-04  0.342E-02  0.111E-02
  66.20168  0.214E-07 -0.151E-08  0.647      0.256      0.970E-01  0.218E-01 -0.169E-04  0.341E-02  0.110E-02
  66.22420  0.214E-07 -0.149E-08  0.639      0.264      0.974E-01  0.217E-01  0.960E-05  0.340E-02  0.110E-02
  66.24673  0.213E-07 -0.148E-08  0.632      0.270      0.978E-01  0.216E-01  0.357E-04  0.339E-02  0.110E-02
  66.26927  0.213E-07 -0.147E-08  0.625      0.278      0.979E-01  0.215E-01  0.570E-04  0.336E-02  0.111E-02
  66.29182  0.213E-07 -0.144E-08  0.614      0.288      0.977E-01  0.214E-01  0.698E-04  0.333E-02  0.112E-02
  66.31437  0.213E-07 -0.138E-08  0.598      0.305      0.973E-01  0.212E-01  0.720E-04  0.330E-02  0.112E-02
  66.33694  0.213E-07 -0.129E-08  0.576      0.327      0.966E-01  0.209E-01  0.633E-04  0.326E-02  0.112E-02
  66.35951  0.213E-07 -0.119E-08  0.550      0.354      0.960E-01  0.207E-01  0.452E-04  0.321E-02  0.111E-02
  66.38208  0.213E-07 -0.109E-08  0.523      0.382      0.955E-01  0.204E-01  0.206E-04  0.316E-02  0.111E-02
  66.40467  0.213E-07 -0.100E-08  0.496      0.409      0.951E-01  0.201E-01 -0.682E-05  0.311E-02  0.111E-02
  66.42725  0.213E-07 -0.925E-09  0.471      0.434      0.950E-01  0.197E-01 -0.330E-04  0.305E-02  0.112E-02
  66.44985  0.213E-07 -0.846E-09  0.446      0.459      0.950E-01  0.193E-01 -0.546E-04  0.299E-02  0.113E-02
  66.47244  0.213E-07 -0.765E-09  0.421      0.484      0.952E-01  0.189E-01 -0.690E-04  0.292E-02  0.115E-02
  66.49504  0.213E-07 -0.683E-09  0.394      0.510      0.956E-01  0.185E-01 -0.748E-04  0.286E-02  0.116E-02
  66.51764  0.212E-07 -0.602E-09  0.366      0.537      0.962E-01  0.181E-01 -0.719E-04  0.279E-02  0.118E-02
  66.54025  0.212E-07 -0.528E-09  0.338      0.565      0.968E-01  0.176E-01 -0.612E-04  0.272E-02  0.119E-02
  66.56285  0.212E-07 -0.460E-09  0.310      0.593      0.975E-01  0.171E-01 -0.446E-04  0.266E-02  0.120E-02
  66.58546  0.212E-07 -0.401E-09  0.283      0.619      0.982E-01  0.166E-01 -0.242E-04  0.259E-02  0.121E-02
  66.60807  0.212E-07 -0.349E-09  0.257      0.644      0.988E-01  0.161E-01 -0.237E-05  0.253E-02  0.121E-02
  66.63068  0.212E-07 -0.302E-09  0.234      0.667      0.994E-01  0.155E-01  0.189E-04  0.246E-02  0.122E-02
  66.65328  0.212E-07 -0.261E-09  0.212      0.688      0.999E-01  0.149E-01  0.378E-04  0.240E-02  0.123E-02
  66.67589  0.211E-07 -0.225E-09  0.191      0.708      0.100      0.144E-01  0.530E-04  0.235E-02  0.124E-02
  66.69849  0.211E-07 -0.194E-09  0.172      0.727      0.101      0.138E-01  0.639E-04  0.229E-02  0.125E-02
  66.72109  0.211E-07 -0.167E-09  0.153      0.745      0.102      0.132E-01  0.702E-04  0.224E-02  0.127E-02
  66.74369  0.211E-07 -0.144E-09  0.136      0.761      0.103      0.125E-01  0.720E-04  0.219E-02  0.129E-02
  66.76629  0.211E-07 -0.125E-09  0.120      0.776      0.104      0.119E-01  0.697E-04  0.215E-02  0.131E-02
  66.78888  0.211E-07 -0.111E-09  0.106      0.789      0.106      0.113E-01  0.640E-04  0.210E-02  0.133E-02
  66.81147  0.210E-07 -0.998E-10  0.925E-01  0.800      0.108      0.106E-01  0.554E-04  0.206E-02  0.136E-02
  66.83406  0.210E-07 -0.902E-10  0.806E-01  0.809      0.110      0.997E-02  0.449E-04  0.203E-02  0.139E-02
  66.85664  0.210E-07 -0.827E-10  0.699E-01  0.818      0.112      0.931E-02  0.329E-04  0.199E-02  0.142E-02
  66.87921  0.210E-07 -0.769E-10  0.601E-01  0.825      0.115      0.864E-02  0.201E-04  0.196E-02  0.145E-02
  66.90179  0.210E-07 -0.724E-10  0.512E-01  0.832      0.117      0.797E-02  0.693E-05  0.194E-02  0.149E-02
  66.92435  0.209E-07 -0.680E-10  0.431E-01  0.838      0.119      0.729E-02 -0.620E-05  0.191E-02  0.152E-02
  66.94692  0.209E-07 -0.631E-10  0.358E-01  0.844      0.120      0.661E-02 -0.191E-04  0.189E-02  0.155E-02
  66.96947  0.209E-07 -0.582E-10  0.293E-01  0.849      0.122      0.592E-02 -0.315E-04  0.187E-02  0.158E-02
  66.99203  0.209E-07 -0.538E-10  0.234E-01  0.854      0.123      0.523E-02 -0.434E-04  0.185E-02  0.161E-02
  67.01457  0.209E-07 -0.503E-10  0.183E-01  0.858      0.124      0.453E-02 -0.549E-04  0.183E-02  0.164E-02
  67.03712  0.209E-07 -0.471E-10  0.139E-01  0.862      0.124      0.384E-02 -0.658E-04  0.182E-02  0.166E-02
  67.05965  0.208E-07 -0.444E-10  0.103E-01  0.865      0.125      0.314E-02 -0.764E-04  0.180E-02  0.169E-02
  67.08218  0.208E-07 -0.424E-10  0.751E-02  0.867      0.125      0.244E-02 -0.866E-04  0.178E-02  0.172E-02
  67.10471  0.208E-07 -0.409E-10  0.556E-02  0.869      0.126      0.174E-02 -0.966E-04  0.177E-02  0.176E-02
  67.12723  0.208E-07 -0.399E-10  0.452E-02  0.869      0.126      0.103E-02 -0.106E-03  0.175E-02  0.179E-02
  67.14975  0.208E-07 -0.390E-10  0.448E-02  0.869      0.127      0.332E-03 -0.116E-03  0.174E-02  0.182E-02
  67.17225  0.207E-07 -0.390E-10  0.550E-02  0.867      0.127     -0.369E-03 -0.126E-03  0.173E-02  0.185E-02
  67.19476  0.207E-07 -0.397E-10  0.766E-02  0.865      0.128     -0.107E-02 -0.135E-03  0.172E-02  0.188E-02
  67.21726  0.207E-07 -0.406E-10  0.110E-01  0.861      0.128     -0.177E-02 -0.144E-03  0.171E-02  0.191E-02
  67.23975  0.207E-07 -0.417E-10  0.156E-01  0.856      0.128     -0.246E-02 -0.153E-03  0.170E-02  0.193E-02
  67.26224  0.207E-07 -0.431E-10  0.215E-01  0.851      0.128     -0.315E-02 -0.161E-03  0.170E-02  0.195E-02
  67.28472  0.206E-07 -0.448E-10  0.285E-01  0.844      0.127     -0.384E-02 -0.169E-03  0.170E-02  0.196E-02
  67.30720  0.206E-07 -0.470E-10  0.366E-01  0.837      0.126     -0.452E-02 -0.175E-03  0.171E-02  0.196E-02
  67.32967  0.206E-07 -0.497E-10  0.454E-01  0.829      0.125     -0.520E-02 -0.179E-03  0.172E-02  0.195E-02
  67.35214  0.206E-07 -0.530E-10  0.546E-01  0.821      0.124     -0.587E-02 -0.182E-03  0.174E-02  0.193E-02
  67.37460  0.206E-07 -0.570E-10  0.637E-01  0.813      0.123     -0.653E-02 -0.181E-03  0.177E-02  0.190E-02
  67.39706  0.206E-07 -0.616E-10  0.722E-01  0.806      0.121     -0.718E-02 -0.178E-03  0.181E-02  0.185E-02
  67.41952  0.205E-07 -0.668E-10  0.797E-01  0.800      0.120     -0.783E-02 -0.171E-03  0.185E-02  0.178E-02
  67.44197  0.205E-07 -0.727E-10  0.858E-01  0.796      0.119     -0.847E-02 -0.160E-03  0.190E-02  0.171E-02
  67.46442  0.205E-07 -0.794E-10  0.906E-01  0.792      0.117     -0.910E-02 -0.145E-03  0.196E-02  0.162E-02
  67.48686  0.205E-07 -0.872E-10  0.945E-01  0.789      0.117     -0.972E-02 -0.125E-03  0.203E-02  0.153E-02
  67.50930  0.205E-07 -0.964E-10  0.984E-01  0.785      0.116     -0.103E-01 -0.999E-04  0.210E-02  0.144E-02
  67.53174  0.205E-07 -0.107E-09  0.104      0.780      0.116     -0.109E-01 -0.713E-04  0.217E-02  0.135E-02
  67.55417  0.204E-07 -0.121E-09  0.112      0.771      0.117     -0.115E-01 -0.394E-04  0.225E-02  0.129E-02
  67.57660  0.204E-07 -0.138E-09  0.124      0.758      0.118     -0.121E-01 -0.551E-05  0.233E-02  0.125E-02
  67.59903  0.204E-07 -0.159E-09  0.142      0.739      0.119     -0.127E-01  0.289E-04  0.241E-02  0.123E-02
  67.62146  0.204E-07 -0.186E-09  0.166      0.714      0.120     -0.132E-01  0.618E-04  0.249E-02  0.124E-02
  67.64388  0.204E-07 -0.218E-09  0.194      0.685      0.121     -0.138E-01  0.911E-04  0.257E-02  0.127E-02
  67.66630  0.204E-07 -0.256E-09  0.225      0.654      0.121     -0.143E-01  0.114E-03  0.265E-02  0.130E-02
  67.68872  0.203E-07 -0.297E-09  0.255      0.623      0.122     -0.148E-01  0.129E-03  0.273E-02  0.133E-02
  67.71115  0.203E-07 -0.340E-09  0.282      0.596      0.122     -0.153E-01  0.135E-03  0.280E-02  0.134E-02
  67.73357  0.203E-07 -0.383E-09  0.303      0.575      0.122     -0.158E-01  0.129E-03  0.288E-02  0.133E-02
  67.75599  0.203E-07 -0.425E-09  0.320      0.558      0.122     -0.163E-01  0.112E-03  0.295E-02  0.131E-02
  67.77842  0.203E-07 -0.469E-09  0.334      0.544      0.122     -0.167E-01  0.842E-04  0.302E-02  0.128E-02
  67.80084  0.203E-07 -0.520E-09  0.349      0.530      0.122     -0.172E-01  0.485E-04  0.310E-02  0.125E-02
  67.82327  0.203E-07 -0.582E-09  0.368      0.510      0.122     -0.176E-01  0.779E-05  0.317E-02  0.122E-02
  67.84570  0.203E-07 -0.660E-09  0.393      0.485      0.122     -0.179E-01 -0.339E-04  0.323E-02  0.121E-02
  67.86814  0.203E-07 -0.752E-09  0.424      0.454      0.122     -0.183E-01 -0.721E-04  0.330E-02  0.122E-02
  67.89057  0.202E-07 -0.851E-09  0.458      0.420      0.122     -0.186E-01 -0.102E-03  0.336E-02  0.123E-02
  67.91302  0.202E-07 -0.948E-09  0.489      0.389      0.122     -0.189E-01 -0.121E-03  0.342E-02  0.124E-02
  67.93547  0.202E-07 -0.103E-08  0.513      0.365      0.122     -0.192E-01 -0.125E-03  0.347E-02  0.124E-02
  67.95792  0.202E-07 -0.110E-08  0.530      0.348      0.122     -0.194E-01 -0.114E-03  0.352E-02  0.123E-02
  67.98038  0.202E-07 -0.114E-08  0.540      0.338      0.122     -0.197E-01 -0.893E-04  0.357E-02  0.120E-02
  68.00285  0.202E-07 -0.119E-08  0.548      0.330      0.122     -0.198E-01 -0.542E-04  0.361E-02  0.118E-02
  68.02532  0.202E-07 -0.125E-08  0.559      0.319      0.122     -0.200E-01 -0.133E-04  0.364E-02  0.117E-02
  68.04780  0.202E-07 -0.133E-08  0.573      0.306      0.122     -0.201E-01  0.277E-04  0.367E-02  0.116E-02
  68.07029  0.202E-07 -0.141E-08  0.588      0.290      0.122     -0.202E-01  0.631E-04  0.370E-02  0.116E-02
  68.09278  0.202E-07 -0.147E-08  0.601      0.278      0.121     -0.203E-01  0.881E-04  0.371E-02  0.117E-02
  68.11528  0.202E-07 -0.149E-08  0.607      0.272      0.121     -0.203E-01  0.994E-04  0.372E-02  0.117E-02
  68.13779  0.202E-07 -0.148E-08  0.605      0.274      0.121     -0.203E-01  0.960E-04  0.373E-02  0.117E-02
  68.16031  0.202E-07 -0.144E-08  0.597      0.282      0.121     -0.202E-01  0.791E-04  0.372E-02  0.116E-02
  68.18284  0.201E-07 -0.141E-08  0.586      0.293      0.121     -0.202E-01  0.519E-04  0.371E-02  0.116E-02
  68.20537  0.201E-07 -0.138E-08  0.575      0.304      0.122     -0.201E-01  0.192E-04  0.369E-02  0.116E-02
  68.22791  0.201E-07 -0.136E-08  0.564      0.314      0.122     -0.199E-01 -0.140E-04  0.367E-02  0.116E-02
  68.25046  0.201E-07 -0.133E-08  0.553      0.325      0.122     -0.198E-01 -0.425E-04  0.364E-02  0.117E-02
  68.27301  0.201E-07 -0.127E-08  0.539      0.340      0.121     -0.196E-01 -0.625E-04  0.360E-02  0.118E-02
  68.29557  0.201E-07 -0.119E-08  0.520      0.359      0.121     -0.194E-01 -0.719E-04  0.356E-02  0.119E-02
  68.31814  0.201E-07 -0.110E-08  0.498      0.381      0.120     -0.191E-01 -0.700E-04  0.351E-02  0.119E-02
  68.34071  0.201E-07 -0.101E-08  0.474      0.406      0.120     -0.188E-01 -0.583E-04  0.346E-02  0.120E-02
  68.36329  0.201E-07 -0.932E-09  0.450      0.430      0.120     -0.185E-01 -0.394E-04  0.340E-02  0.121E-02
  68.38587  0.201E-07 -0.857E-09  0.426      0.454      0.120     -0.182E-01 -0.166E-04  0.334E-02  0.122E-02
  68.40845  0.201E-07 -0.783E-09  0.403      0.477      0.120     -0.178E-01  0.645E-05  0.327E-02  0.123E-02
  68.43104  0.201E-07 -0.709E-09  0.379      0.500      0.121     -0.174E-01  0.267E-04  0.321E-02  0.124E-02
  68.45363  0.200E-07 -0.636E-09  0.355      0.525      0.121     -0.170E-01  0.417E-04  0.314E-02  0.125E-02
  68.47623  0.200E-07 -0.565E-09  0.329      0.550      0.121     -0.166E-01  0.502E-04  0.307E-02  0.125E-02
  68.49882  0.200E-07 -0.497E-09  0.304      0.575      0.121     -0.162E-01  0.517E-04  0.301E-02  0.126E-02
  68.52142  0.200E-07 -0.434E-09  0.279      0.600      0.121     -0.157E-01  0.468E-04  0.294E-02  0.126E-02
  68.54402  0.200E-07 -0.379E-09  0.255      0.624      0.121     -0.152E-01  0.366E-04  0.287E-02  0.127E-02
  68.56661  0.200E-07 -0.333E-09  0.233      0.645      0.122     -0.147E-01  0.229E-04  0.280E-02  0.128E-02
  68.58921  0.200E-07 -0.292E-09  0.212      0.665      0.122     -0.142E-01  0.724E-05  0.274E-02  0.129E-02
  68.61180  0.200E-07 -0.256E-09  0.193      0.683      0.124     -0.137E-01 -0.872E-05  0.268E-02  0.130E-02
  68.63440  0.199E-07 -0.226E-09  0.175      0.700      0.125     -0.131E-01 -0.236E-04  0.262E-02  0.132E-02
  68.65699  0.199E-07 -0.200E-09  0.158      0.716      0.126     -0.126E-01 -0.365E-04  0.256E-02  0.134E-02
  68.67958  0.199E-07 -0.177E-09  0.141      0.731      0.128     -0.120E-01 -0.468E-04  0.250E-02  0.135E-02
  68.70217  0.199E-07 -0.158E-09  0.126      0.744      0.130     -0.114E-01 -0.540E-04  0.245E-02  0.137E-02
